race_id,stage_number,position,vehicle_number,driver_id,full_name,stage_points
5177,1,24,10,40,Aric Almirola,0
5177,1,25,7,4096,Corey LaJoie,0
5177,1,26,77,3808,Landon Cassill(i),0
5177,1,27,14,4228,Chase Briscoe (P),0
5177,1,28,17,3989,Chris Buescher,0
5177,1,29,31,4172,Justin Haley,0
5177,1,30,38,4231,Todd Gilliland #,0
5177,1,31,51,4125,Cody Ware,0
5177,1,32,15,4142,Garrett Smithley(i),0
5177,1,33,78,3973,BJ McLeod(i),0
5177,1,34,48,4045,Alex Bowman (P),0
5177,1,35,41,4104,Cole Custer,0
5177,1,36,18,454,Kyle Busch,0
5177,2,1,12,4023,Ryan Blaney (P),10
5177,2,2,1,4001,Ross Chastain (P),9
5177,2,3,24,4184,William Byron (P),8
5177,2,4,6,1816,Brad Keselowski,7
5177,2,5,99,4113,Daniel Suarez (P),6
5177,2,6,3,3873,Austin Dillon,5
5177,2,7,2,4180,Austin Cindric # (P),4
5177,2,8,22,3859,Joey Logano (P),3
5177,2,9,19,3368,Martin Truex Jr.,2
5177,2,10,34,3832,Michael McDowell,1
5177,2,11,11,1361,Denny Hamlin (P),0
5177,2,12,43,4059,Erik Jones,0
5177,2,13,5,4030,Kyle Larson (P),0
5177,2,14,47,3888,Ricky Stenhouse Jr.,0
5177,2,15,21,4217,Harrison Burton #,0
5177,2,16,8,4065,Tyler Reddick,0
5177,2,17,4,1416,Kevin Harvick,0
5177,2,18,7,4096,Corey LaJoie,0
5177,2,19,17,3989,Chris Buescher,0
5177,2,20,31,4172,Justin Haley,0
5177,2,21,10,40,Aric Almirola,0
5177,2,22,16,4224,Noah Gragson(i),0
5177,2,23,38,4231,Todd Gilliland #,0
5177,2,24,42,4013,Ty Dillon,0
5177,2,25,14,4228,Chase Briscoe (P),0
5177,2,26,23,4368,Ty Gibbs(i),0
5177,2,27,77,3808,Landon Cassill(i),0
5177,2,28,45,4025,Bubba Wallace (P),0
5177,2,29,15,4142,Garrett Smithley(i),0
5177,2,30,78,3973,BJ McLeod(i),0
5177,2,31,48,4045,Alex Bowman (P),0
5177,2,32,9,4062,Chase Elliott (P),0
5177,2,33,51,4125,Cody Ware,0
5177,2,34,20,4153,Christopher Bell (P),0
5177,2,35,41,4104,Cole Custer,0
5177,2,36,18,454,Kyle Busch,0
5178,1,1,12,4023,Ryan Blaney (P),10
5178,1,2,11,1361,Denny Hamlin (P),9
5178,1,3,9,4062,Chase Elliott (P),8
5178,1,4,2,4180,Austin Cindric # (P),7
5178,1,5,22,3859,Joey Logano (P),6
5178,1,6,47,3888,Ricky Stenhouse Jr.,5
5178,1,7,18,454,Kyle Busch,4
5178,1,8,5,4030,Kyle Larson (P),3
5178,1,9,48,4224,Noah Gragson(i) (P),0
5178,1,10,43,4059,Erik Jones,1
5178,1,11,24,4184,William Byron (P),0
5178,1,12,38,4231,Todd Gilliland #,0
5178,1,13,10,40,Aric Almirola,0
5178,1,14,99,4113,Daniel Suarez (P),0
5178,1,15,41,4104,Cole Custer,0
5178,1,16,1,4001,Ross Chastain (P),0
5178,1,17,8,4065,Tyler Reddick,0
5178,1,18,45,4025,Bubba Wallace (P),0
5178,1,19,14,4228,Chase Briscoe (P),0
5178,1,20,20,4153,Christopher Bell (P),0
5178,1,21,42,4013,Ty Dillon,0
5178,1,22,4,1416,Kevin Harvick,0
5178,1,23,77,3808,Landon Cassill(i),0
5178,1,24,16,4093,Daniel Hemric(i),0
5178,1,25,31,4172,Justin Haley,0
5178,1,26,34,3832,Michael McDowell,0
5178,1,27,6,1816,Brad Keselowski,0
5178,1,28,51,4125,Cody Ware,0
5178,1,29,19,3368,Martin Truex Jr.,0
5178,1,30,3,3873,Austin Dillon,0
5178,1,31,62,34,Justin Allgaier(i),0
5178,1,32,17,3989,Chris Buescher,0
5178,1,33,15,3669,JJ Yeley(i),0
5178,1,34,78,3973,BJ McLeod(i),0
5178,1,35,7,4096,Corey LaJoie,0
5178,1,36,21,4217,Harrison Burton #,0
5178,1,37,23,4368,Ty Gibbs(i),0
5178,2,1,9,4062,Chase Elliott (P),10
5178,2,2,31,4172,Justin Haley,9
5178,2,3,5,4030,Kyle Larson (P),8
5178,2,4,99,4113,Daniel Suarez (P),7
5178,2,5,43,4059,Erik Jones,6
5178,2,6,1,4001,Ross Chastain (P),5
5178,2,7,77,3808,Landon Cassill(i),0
5178,2,8,17,3989,Chris Buescher,3
5178,2,9,16,4093,Daniel Hemric(i),0
5178,2,10,14,4228,Chase Briscoe (P),1
5178,2,11,47,3888,Ricky Stenhouse Jr.,0
5178,2,12,6,1816,Brad Keselowski,0
5178,2,13,24,4184,William Byron (P),0
5178,2,14,41,4104,Cole Custer,0
5178,2,15,48,4224,Noah Gragson(i) (P),0
5178,2,16,22,3859,Joey Logano (P),0
5178,2,17,12,4023,Ryan Blaney (P),0
5178,2,18,42,4013,Ty Dillon,0
5178,2,19,45,4025,Bubba Wallace (P),0
5178,2,20,8,4065,Tyler Reddick,0
5178,2,21,10,40,Aric Almirola,0
5178,2,22,4,1416,Kevin Harvick,0
5178,2,23,38,4231,Todd Gilliland #,0
5178,2,24,11,1361,Denny Hamlin (P),0
5178,2,25,18,454,Kyle Busch,0
5178,2,26,3,3873,Austin Dillon,0
5178,2,27,19,3368,Martin Truex Jr.,0
5178,2,28,34,3832,Michael McDowell,0
5178,2,29,2,4180,Austin Cindric # (P),0
5178,2,30,20,4153,Christopher Bell (P),0
5178,2,31,15,3669,JJ Yeley(i),0
5178,2,32,62,34,Justin Allgaier(i),0
5178,2,33,51,4125,Cody Ware,0
5178,2,34,78,3973,BJ McLeod(i),0
5178,2,35,7,4096,Corey LaJoie,0
5178,2,36,21,4217,Harrison Burton #,0
5178,2,37,23,4368,Ty Gibbs(i),0
5179,1,1,22,3859,Joey Logano (P),10
5179,1,2,24,4184,William Byron (P),9
5179,1,3,99,4113,Daniel Suarez (P),8
5179,1,4,12,4023,Ryan Blaney (P),7
5179,1,5,2,4180,Austin Cindric # (P),6
5179,1,6,5,4030,Kyle Larson (P),5
5179,1,7,14,4228,Chase Briscoe (P),4
5179,1,8,11,1361,Denny Hamlin (P),3
5179,1,9,8,4065,Tyler Reddick,2
5179,1,10,16,3774,AJ Allmendinger(i),0
5179,1,11,9,4062,Chase Elliott (P),0
5179,1,12,31,4172,Justin Haley,0
5179,1,13,34,3832,Michael McDowell,0
5179,1,14,20,4153,Christopher Bell (P),0
5179,1,15,4,1416,Kevin Harvick,0
5179,1,16,41,4104,Cole Custer,0
5179,1,17,1,4001,Ross Chastain (P),0
5179,1,18,23,4368,Ty Gibbs(i),0
5179,1,19,43,4059,Erik Jones,0
5179,1,20,19,3368,Martin Truex Jr,0
5179,1,21,48,4224,Noah Gragson(i) (P),0
5179,1,22,38,4231,Todd Gilliland #,0
5179,1,23,21,4217,Harrison Burton #,0
5179,1,24,17,3989,Chris Buescher,0
5179,1,25,7,4096,Corey LaJoie,0
5179,1,26,45,4025,Bubba Wallace (P),0
5179,1,27,18,454,Kyle Busch,0
5179,1,28,6,1816,Brad Keselowski,0
5179,1,29,10,40,Aric Almirola,0
5179,1,30,3,3873,Austin Dillon,0
5179,1,31,42,4013,Ty Dillon,0
5179,1,32,15,4413,Joey Hand,0
5179,1,33,27,4339,Loris Hezemans(i),0
5179,1,34,47,3888,Ricky Stenhouse Jr,0
5179,1,35,77,4448,Mike Rockenfeller,0
5179,1,36,51,3669,JJ Yeley(i),0
5179,1,37,78,4106,Josh Williams(i),0
5179,1,38,50,4288,Conor Daly,0
5179,1,39,26,4447,Daniil Kvyat(i),0
5179,2,1,1,4001,Ross Chastain (P),10
5179,2,2,21,4217,Harrison Burton #,9
5179,2,3,5,4030,Kyle Larson (P),8
5179,2,4,16,3774,AJ Allmendinger(i),0
5179,2,5,8,4065,Tyler Reddick,6
5179,2,6,99,4113,Daniel Suarez (P),5
5179,2,7,22,3859,Joey Logano (P),4
5179,2,8,14,4228,Chase Briscoe (P),3
5179,2,9,12,4023,Ryan Blaney (P),2
5179,2,10,9,4062,Chase Elliott (P),1
5179,2,11,24,4184,William Byron (P),0
5179,2,12,2,4180,Austin Cindric # (P),0
5179,2,13,31,4172,Justin Haley,0
5179,2,14,41,4104,Cole Custer,0
5179,2,15,4,1416,Kevin Harvick,0
5179,2,16,20,4153,Christopher Bell (P),0
5179,2,17,34,3832,Michael McDowell,0
5179,2,18,15,4413,Joey Hand,0
5179,2,19,43,4059,Erik Jones,0
5179,2,20,18,454,Kyle Busch,0
5179,2,21,23,4368,Ty Gibbs(i),0
5179,2,22,3,3873,Austin Dillon,0
5179,2,23,19,3368,Martin Truex Jr,0
5179,2,24,17,3989,Chris Buescher,0
5179,2,25,6,1816,Brad Keselowski,0
5179,2,26,48,4224,Noah Gragson(i) (P),0
5179,2,27,10,40,Aric Almirola,0
5179,2,28,47,3888,Ricky Stenhouse Jr,0
5179,2,29,78,4106,Josh Williams(i),0
5179,2,30,27,4339,Loris Hezemans(i),0
5179,2,31,11,1361,Denny Hamlin (P),0
5179,2,32,7,4096,Corey LaJoie,0
5179,2,33,77,4448,Mike Rockenfeller,0
5179,2,34,45,4025,Bubba Wallace (P),0
5179,2,35,42,4013,Ty Dillon,0
5179,2,36,38,4231,Todd Gilliland #,0
5179,2,37,51,3669,JJ Yeley(i),0
5179,2,38,50,4288,Conor Daly,0
5179,2,39,26,4447,Daniil Kvyat(i),0
5180,1,1,45,4025,Bubba Wallace,10
5180,1,2,22,3859,Joey Logano (P),9
5180,1,3,99,4113,Daniel Suarez,8
5180,1,4,20,4153,Christopher Bell (P),7
5180,1,5,12,4023,Ryan Blaney (P),6
5180,1,6,2,4180,Austin Cindric #,5
5180,1,7,5,4030,Kyle Larson (P),4
5180,1,8,19,3368,Martin Truex Jr.,3
5180,1,9,8,4065,Tyler Reddick,2
5180,1,10,24,4184,William Byron (P),1
5180,1,11,1,4001,Ross Chastain (P),0
5180,1,12,4,1416,Kevin Harvick,0
5180,1,13,3,3873,Austin Dillon,0
5180,1,14,18,454,Kyle Busch,0
5180,1,15,10,40,Aric Almirola,0
5180,1,16,11,1361,Denny Hamlin (P),0
5180,1,17,31,4172,Justin Haley,0
5180,1,18,16,3774,AJ Allmendinger(i),0
5180,1,19,34,3832,Michael McDowell,0
5180,1,20,9,4062,Chase Elliott (P),0
5180,1,21,48,4224,Noah Gragson(i),0
5180,1,22,43,4059,Erik Jones,0
5180,1,23,21,4217,Harrison Burton #,0
5180,1,24,47,3888,Ricky Stenhouse Jr.,0
5180,1,25,42,4013,Ty Dillon,0
5180,1,26,14,4228,Chase Briscoe (P),0
5180,1,27,23,4368,Ty Gibbs(i),0
5180,1,28,41,4104,Cole Custer,0
5180,1,29,17,3989,Chris Buescher,0
5180,1,30,6,1816,Brad Keselowski,0
5180,1,31,38,4231,Todd Gilliland #,0
5180,1,32,7,4096,Corey LaJoie,0
5180,1,33,77,3808,Landon Cassill(i),0
5180,1,34,51,4125,Cody Ware,0
5180,1,35,78,3973,BJ McLeod(i),0
5180,1,36,15,3669,JJ Yeley(i),0
5180,2,1,12,4023,Ryan Blaney (P),10
5180,2,2,22,3859,Joey Logano (P),9
5180,2,3,99,4113,Daniel Suarez,8
5180,2,4,1,4001,Ross Chastain (P),7
5180,2,5,11,1361,Denny Hamlin (P),6
5180,2,6,24,4184,William Byron (P),5
5180,2,7,4,1416,Kevin Harvick,4
5180,2,8,19,3368,Martin Truex Jr.,3
5180,2,9,2,4180,Austin Cindric #,2
5180,2,10,18,454,Kyle Busch,1
5180,2,11,8,4065,Tyler Reddick,0
5180,2,12,10,40,Aric Almirola,0
5180,2,13,31,4172,Justin Haley,0
5180,2,14,16,3774,AJ Allmendinger(i),0
5180,2,15,48,4224,Noah Gragson(i),0
5180,2,16,34,3832,Michael McDowell,0
5180,2,17,23,4368,Ty Gibbs(i),0
5180,2,18,43,4059,Erik Jones,0
5180,2,19,14,4228,Chase Briscoe (P),0
5180,2,20,6,1816,Brad Keselowski,0
5180,2,21,7,4096,Corey LaJoie,0
5180,2,22,42,4013,Ty Dillon,0
5180,2,23,9,4062,Chase Elliott (P),0
5180,2,24,77,3808,Landon Cassill(i),0
5180,2,25,21,4217,Harrison Burton #,0
5180,2,26,41,4104,Cole Custer,0
5180,2,27,3,3873,Austin Dillon,0
5180,2,28,38,4231,Todd Gilliland #,0
5180,2,29,17,3989,Chris Buescher,0
5180,2,30,47,3888,Ricky Stenhouse Jr.,0
5180,2,31,51,4125,Cody Ware,0
5180,2,32,78,3973,BJ McLeod(i),0
5180,2,33,15,3669,JJ Yeley(i),0
5180,2,34,5,4030,Kyle Larson (P),0
5180,2,35,45,4025,Bubba Wallace,0
5180,2,36,20,4153,Christopher Bell (P),0
5181,1,1,5,4030,Kyle Larson (P),10
5181,1,2,24,4184,William Byron (P),9
5181,1,3,19,3368,Martin Truex Jr.,8
5181,1,4,8,4065,Tyler Reddick,7
5181,1,5,3,3873,Austin Dillon,6
5181,1,6,16,3774,AJ Allmendinger(i),0
5181,1,7,6,1816,Brad Keselowski,4
5181,1,8,9,4062,Chase Elliott (P),3
5181,1,9,12,4023,Ryan Blaney (P),2
5181,1,10,22,3859,Joey Logano (P),1
5181,1,11,99,4113,Daniel Suarez,0
5181,1,12,31,4172,Justin Haley,0
5181,1,13,11,1361,Denny Hamlin (P),0
5181,1,14,1,4001,Ross Chastain (P),0
5181,1,15,20,4153,Christopher Bell (P),0
5181,1,16,4,1416,Kevin Harvick,0
5181,1,17,14,4228,Chase Briscoe (P),0
5181,1,18,47,3888,Ricky Stenhouse Jr.,0
5181,1,19,18,454,Kyle Busch,0
5181,1,20,10,40,Aric Almirola,0
5181,1,21,17,3989,Chris Buescher,0
5181,1,22,2,4180,Austin Cindric #,0
5181,1,23,48,4224,Noah Gragson(i),0
5181,1,24,23,4368,Ty Gibbs(i),0
5181,1,25,21,4217,Harrison Burton #,0
5181,1,26,7,4096,Corey LaJoie,0
5181,1,27,34,3832,Michael McDowell,0
5181,1,28,45,4092,John Hunter Nemechek(i),0
5181,1,29,42,4013,Ty Dillon,0
5181,1,30,41,4104,Cole Custer,0
5181,1,31,43,4059,Erik Jones,0
5181,1,32,77,3808,Landon Cassill(i),0
5181,1,33,38,4231,Todd Gilliland #,0
5181,1,34,15,3669,JJ Yeley(i),0
5181,1,35,78,3973,BJ McLeod(i),0
5181,1,36,51,4125,Cody Ware,0
5181,2,1,5,4030,Kyle Larson (P),10
5181,2,2,19,3368,Martin Truex Jr.,9
5181,2,3,24,4184,William Byron (P),8
5181,2,4,12,4023,Ryan Blaney (P),7
5181,2,5,6,1816,Brad Keselowski,6
5181,2,6,9,4062,Chase Elliott (P),5
5181,2,7,99,4113,Daniel Suarez,4
5181,2,8,1,4001,Ross Chastain (P),3
5181,2,9,22,3859,Joey Logano (P),2
5181,2,10,11,1361,Denny Hamlin (P),1
5181,2,11,4,1416,Kevin Harvick,0
5181,2,12,18,454,Kyle Busch,0
5181,2,13,16,3774,AJ Allmendinger(i),0
5181,2,14,20,4153,Christopher Bell (P),0
5181,2,15,47,3888,Ricky Stenhouse Jr.,0
5181,2,16,2,4180,Austin Cindric #,0
5181,2,17,3,3873,Austin Dillon,0
5181,2,18,21,4217,Harrison Burton #,0
5181,2,19,17,3989,Chris Buescher,0
5181,2,20,8,4065,Tyler Reddick,0
5181,2,21,34,3832,Michael McDowell,0
5181,2,22,10,40,Aric Almirola,0
5181,2,23,23,4368,Ty Gibbs(i),0
5181,2,24,41,4104,Cole Custer,0
5181,2,25,14,4228,Chase Briscoe (P),0
5181,2,26,7,4096,Corey LaJoie,0
5181,2,27,42,4013,Ty Dillon,0
5181,2,28,48,4224,Noah Gragson(i),0
5181,2,29,43,4059,Erik Jones,0
5181,2,30,45,4092,John Hunter Nemechek(i),0
5181,2,31,31,4172,Justin Haley,0
5181,2,32,38,4231,Todd Gilliland #,0
5181,2,33,77,3808,Landon Cassill(i),0
5181,2,34,15,3669,JJ Yeley(i),0
5181,2,35,51,4125,Cody Ware,0
5181,2,36,78,3973,BJ McLeod(i),0
5182,1,1,11,1361,Denny Hamlin (P),10
5182,1,2,9,4062,Chase Elliott (P),9
5182,1,3,41,4104,Cole Custer,8
5182,1,4,5,4030,Kyle Larson (P),7
5182,1,5,14,4228,Chase Briscoe (P),6
5182,1,6,20,4153,Christopher Bell (P),5
5182,1,7,12,4023,Ryan Blaney (P),4
5182,1,8,1,4001,Ross Chastain (P),3
5182,1,9,99,4113,Daniel Suarez,2
5182,1,10,10,40,Aric Almirola,1
5182,1,11,4,1416,Kevin Harvick,0
5182,1,12,22,3859,Joey Logano (P),0
5182,1,13,21,4217,Harrison Burton #,0
5182,1,14,34,3832,Michael McDowell,0
5182,1,15,38,4231,Todd Gilliland #,0
5182,1,16,45,4025,Bubba Wallace,0
5182,1,17,24,4184,William Byron (P),0
5182,1,18,3,3873,Austin Dillon,0
5182,1,19,7,4096,Corey LaJoie,0
5182,1,20,48,4224,Noah Gragson(i),0
5182,1,21,17,3989,Chris Buescher,0
5182,1,22,8,4065,Tyler Reddick,0
5182,1,23,19,3368,Martin Truex Jr.,0
5182,1,24,23,4368,Ty Gibbs(i),0
5182,1,25,16,3774,AJ Allmendinger(i),0
5182,1,26,2,4180,Austin Cindric #,0
5182,1,27,31,4172,Justin Haley,0
5182,1,28,43,4059,Erik Jones,0
5182,1,29,51,4125,Cody Ware,0
5182,1,30,47,3888,Ricky Stenhouse Jr.,0
5182,1,31,77,3808,Landon Cassill(i),0
5182,1,32,42,4013,Ty Dillon,0
5182,1,33,15,3669,JJ Yeley(i),0
5182,1,34,78,3973,BJ McLeod(i),0
5182,1,35,18,454,Kyle Busch,0
5182,1,36,6,1816,Brad Keselowski,0
5182,2,1,11,1361,Denny Hamlin (P),10
5182,2,2,9,4062,Chase Elliott (P),9
5182,2,3,5,4030,Kyle Larson (P),8
5182,2,4,41,4104,Cole Custer,7
5182,2,5,20,4153,Christopher Bell (P),6
5182,2,6,12,4023,Ryan Blaney (P),5
5182,2,7,22,3859,Joey Logano (P),4
5182,2,8,1,4001,Ross Chastain (P),3
5182,2,9,99,4113,Daniel Suarez,2
5182,2,10,45,4025,Bubba Wallace,1
5182,2,11,10,40,Aric Almirola,0
5182,2,12,4,1416,Kevin Harvick,0
5182,2,13,21,4217,Harrison Burton #,0
5182,2,14,38,4231,Todd Gilliland #,0
5182,2,15,24,4184,William Byron (P),0
5182,2,16,34,3832,Michael McDowell,0
5182,2,17,14,4228,Chase Briscoe (P),0
5182,2,18,3,3873,Austin Dillon,0
5182,2,19,43,4059,Erik Jones,0
5182,2,20,7,4096,Corey LaJoie,0
5182,2,21,19,3368,Martin Truex Jr.,0
5182,2,22,47,3888,Ricky Stenhouse Jr.,0
5182,2,23,23,4368,Ty Gibbs(i),0
5182,2,24,17,3989,Chris Buescher,0
5182,2,25,48,4224,Noah Gragson(i),0
5182,2,26,31,4172,Justin Haley,0
5182,2,27,16,3774,AJ Allmendinger(i),0
5182,2,28,2,4180,Austin Cindric #,0
5182,2,29,51,4125,Cody Ware,0
5182,2,30,77,3808,Landon Cassill(i),0
5182,2,31,42,4013,Ty Dillon,0
5182,2,32,15,3669,JJ Yeley(i),0
5182,2,33,18,454,Kyle Busch,0
5182,2,34,78,3973,BJ McLeod(i),0
5182,2,35,8,4065,Tyler Reddick,0
5182,2,36,6,1816,Brad Keselowski,0
5183,1,1,22,3859,Joey Logano (P),0
5183,1,2,12,4023,Ryan Blaney,9
5183,1,3,14,4228,Chase Briscoe,8
5183,1,4,5,4030,Kyle Larson,7
5183,1,5,19,3368,Martin Truex Jr.,6
5183,1,6,9,4062,Chase Elliott (P),0
5183,1,7,24,4184,William Byron,4
5183,1,8,4,1416,Kevin Harvick,3
5183,1,9,8,4065,Tyler Reddick,2
5183,1,10,2,4180,Austin Cindric #,1
5183,1,11,20,4153,Christopher Bell (P),0
5183,1,12,16,3774,AJ Allmendinger(i),0
5183,1,13,1,4001,Ross Chastain (P),0
5183,1,14,21,4217,Harrison Burton #,0
5183,1,15,10,40,Aric Almirola,0
5183,1,16,11,1361,Denny Hamlin,0
5183,1,17,41,4104,Cole Custer,0
5183,1,18,18,454,Kyle Busch,0
5183,1,19,43,4059,Erik Jones,0
5183,1,20,48,4045,Alex Bowman,0
5183,1,21,45,4025,Bubba Wallace,0
5183,1,22,6,1816,Brad Keselowski,0
5183,1,23,17,3989,Chris Buescher,0
5183,1,24,99,4113,Daniel Suarez,0
5183,1,25,3,3873,Austin Dillon,0
5183,1,26,23,4093,Daniel Hemric(i),0
5183,1,27,34,3832,Michael McDowell,0
5183,1,28,31,4172,Justin Haley,0
5183,1,29,47,3888,Ricky Stenhouse Jr.,0
5183,1,30,7,4096,Corey LaJoie,0
5183,1,31,77,3808,Landon Cassill(i),0
5183,1,32,42,4013,Ty Dillon,0
5183,1,33,38,4231,Todd Gilliland #,0
5183,1,34,51,4125,Cody Ware,0
5183,1,35,78,3973,BJ McLeod(i),0
5183,1,36,15,4142,Garrett Smithley(i),0
5183,2,1,12,4023,Ryan Blaney,10
5183,2,2,22,3859,Joey Logano (P),0
5183,2,3,19,3368,Martin Truex Jr.,8
5183,2,4,14,4228,Chase Briscoe,7
5183,2,5,4,1416,Kevin Harvick,6
5183,2,6,20,4153,Christopher Bell (P),0
5183,2,7,24,4184,William Byron,4
5183,2,8,5,4030,Kyle Larson,3
5183,2,9,8,4065,Tyler Reddick,2
5183,2,10,2,4180,Austin Cindric #,1
5183,2,11,1,4001,Ross Chastain (P),0
5183,2,12,9,4062,Chase Elliott (P),0
5183,2,13,11,1361,Denny Hamlin,0
5183,2,14,43,4059,Erik Jones,0
5183,2,15,10,40,Aric Almirola,0
5183,2,16,18,454,Kyle Busch,0
5183,2,17,3,3873,Austin Dillon,0
5183,2,18,45,4025,Bubba Wallace,0
5183,2,19,16,3774,AJ Allmendinger(i),0
5183,2,20,23,4093,Daniel Hemric(i),0
5183,2,21,21,4217,Harrison Burton #,0
5183,2,22,48,4045,Alex Bowman,0
5183,2,23,99,4113,Daniel Suarez,0
5183,2,24,41,4104,Cole Custer,0
5183,2,25,6,1816,Brad Keselowski,0
5183,2,26,34,3832,Michael McDowell,0
5183,2,27,17,3989,Chris Buescher,0
5183,2,28,42,4013,Ty Dillon,0
5183,2,29,7,4096,Corey LaJoie,0
5183,2,30,31,4172,Justin Haley,0
5183,2,31,38,4231,Todd Gilliland #,0
5183,2,32,78,3973,BJ McLeod(i),0
5183,2,33,51,4125,Cody Ware,0
5183,2,34,47,3888,Ricky Stenhouse Jr.,0
5183,2,35,15,4142,Garrett Smithley(i),0
5183,2,36,77,3808,Landon Cassill(i),0
5268,1,1,6,1816,Brad Keselowski,10
5268,1,2,41,4070,Ryan Preece,9
5268,1,3,17,3989,Chris Buescher,8
5268,1,4,4,1416,Kevin Harvick,7
5268,1,5,34,3832,Michael McDowell,6
5268,1,6,54,4368,Ty Gibbs #,5
5268,1,7,84,1717,* Jimmie Johnson,4
5268,1,8,10,40,Aric Almirola,3
5268,1,9,19,3368,Martin Truex Jr.,2
5268,1,10,38,4231,Todd Gilliland,1
5268,1,11,11,1361,Denny Hamlin,0
5268,1,12,24,4184,William Byron,0
5268,1,13,2,4180,Austin Cindric,0
5268,1,14,43,4059,Erik Jones,0
5268,1,15,8,454,Kyle Busch,0
5268,1,16,31,4172,Justin Haley,0
5268,1,17,9,4062,Chase Elliott,0
5268,1,18,22,3859,Joey Logano,0
5268,1,19,45,4065,Tyler Reddick,0
5268,1,20,12,4023,Ryan Blaney,0
5268,1,21,51,4125,Cody Ware,0
5268,1,22,14,4228,Chase Briscoe,0
5268,1,23,5,4030,Kyle Larson,0
5268,1,24,47,3888,Ricky Stenhouse Jr.,0
5268,1,25,7,4096,Corey LaJoie,0
5268,1,26,20,4153,Christopher Bell,0
5268,1,27,3,3873,Austin Dillon,0
5268,1,28,1,4001,Ross Chastain,0
5268,1,29,48,4045,Alex Bowman,0
5268,1,30,99,4113,Daniel Suarez,0
5268,1,31,42,4224,Noah Gragson #,0
5268,1,32,21,4217,Harrison Burton,0
5268,1,33,16,3774,AJ Allmendinger,0
5268,1,34,23,4025,Bubba Wallace,0
5268,1,35,36,4272,* Zane Smith(i),0
5268,1,36,78,3973,BJ McLeod,0
5268,1,37,67,4024,* Travis Pastrana,0
5268,1,38,15,4269,Riley Herbst(i),0
5268,1,39,50,4288,* Conor Daly(i),0
5268,1,40,77,4013,Ty Dillon,0
5268,2,1,1,4001,Ross Chastain,10
5268,2,2,48,4045,Alex Bowman,9
5268,2,3,47,3888,Ricky Stenhouse Jr.,8
5268,2,4,22,3859,Joey Logano,7
5268,2,5,2,4180,Austin Cindric,6
5268,2,6,19,3368,Martin Truex Jr.,5
5268,2,7,24,4184,William Byron,4
5268,2,8,16,3774,AJ Allmendinger,3
5268,2,9,17,3989,Chris Buescher,2
5268,2,10,20,4153,Christopher Bell,1
5268,2,11,11,1361,Denny Hamlin,0
5268,2,12,5,4030,Kyle Larson,0
5268,2,13,10,40,Aric Almirola,0
5268,2,14,34,3832,Michael McDowell,0
5268,2,15,4,1416,Kevin Harvick,0
5268,2,16,41,4070,Ryan Preece,0
5268,2,17,54,4368,Ty Gibbs #,0
5268,2,18,6,1816,Brad Keselowski,0
5268,2,19,38,4231,Todd Gilliland,0
5268,2,20,7,4096,Corey LaJoie,0
5268,2,21,21,4217,Harrison Burton,0
5268,2,22,31,4172,Justin Haley,0
5268,2,23,51,4125,Cody Ware,0
5268,2,24,99,4113,Daniel Suarez,0
5268,2,25,14,4228,Chase Briscoe,0
5268,2,26,42,4224,Noah Gragson #,0
5268,2,27,3,3873,Austin Dillon,0
5268,2,28,84,1717,* Jimmie Johnson,0
5268,2,29,23,4025,Bubba Wallace,0
5268,2,30,8,454,Kyle Busch,0
5268,2,31,36,4272,* Zane Smith(i),0
5268,2,32,67,4024,* Travis Pastrana,0
5268,2,33,12,4023,Ryan Blaney,0
5268,2,34,15,4269,Riley Herbst(i),0
5268,2,35,50,4288,* Conor Daly(i),0
5268,2,36,78,3973,BJ McLeod,0
5268,2,37,45,4065,Tyler Reddick,0
5268,2,38,43,4059,Erik Jones,0
5268,2,39,9,4062,Chase Elliott,0
5268,2,40,77,4013,Ty Dillon,0
5269,1,1,1,4001,Ross Chastain,10
5269,1,2,12,4023,Ryan Blaney,9
5269,1,3,99,4113,Daniel Suarez,8
5269,1,4,48,4045,Alex Bowman,7
5269,1,5,11,1361,Denny Hamlin,6
5269,1,6,24,4184,William Byron,5
5269,1,7,22,3859,Joey Logano,4
5269,1,8,4,1416,Kevin Harvick,3
5269,1,9,19,3368,Martin Truex Jr,2
5269,1,10,9,4062,Chase Elliott,1
5269,1,11,8,454,Kyle Busch,0
5269,1,12,7,4096,Corey LaJoie,0
5269,1,13,23,4025,Bubba Wallace,0
5269,1,14,43,4059,Erik Jones,0
5269,1,15,47,3888,Ricky Stenhouse Jr,0
5269,1,16,45,4065,Tyler Reddick,0
5269,1,17,41,4070,Ryan Preece,0
5269,1,18,16,3774,AJ Allmendinger,0
5269,1,19,54,4368,Ty Gibbs #,0
5269,1,20,10,40,Aric Almirola,0
5269,1,21,31,4172,Justin Haley,0
5269,1,22,3,3873,Austin Dillon,0
5269,1,23,2,4180,Austin Cindric,0
5269,1,24,20,4153,Christopher Bell,0
5269,1,25,17,3989,Chris Buescher,0
5269,1,26,34,3832,Michael McDowell,0
5269,1,27,42,4224,Noah Gragson #,0
5269,1,28,21,4217,Harrison Burton,0
5269,1,29,38,4231,Todd Gilliland,0
5269,1,30,77,4013,Ty Dillon,0
5269,1,31,78,3973,BJ McLeod,0
5269,1,32,15,3669,JJ Yeley,0
5269,1,33,14,4228,Chase Briscoe,0
