race_id,race_name,sch_laps,act_laps,driver_id,start_ps,mid_ps,ps,closing_ps,closing_laps_diff,best_ps,worst_ps,avg_ps,passes_gf,passing_diff,passed_gf,quality_passes,fast_laps,top15_laps,lead_laps,laps,rating
5406,Coca-Cola 600,400,249,3973,37,39,37,37,0,27,40,38.36,30,2,28,0,0,0,0,241,25.17
5406,Coca-Cola 600,400,249,4224,19,10,38,38,0,1,30,24.44,96,-18,114,13,1,33,0,170,69.12
5406,Coca-Cola 600,400,249,4023,16,12,39,39,0,7,37,23.21,65,-23,88,31,1,133,0,143,79.97
5406,Coca-Cola 600,400,249,3669,40,40,40,40,0,5,40,37.33,48,0,48,8,1,10,0,114,27.51
5407,Enjoy Illinois 300,240,240,4180,2,5,1,4,3,1,29,5.6,77,10,67,45,16,222,53,240,129.58
5407,Enjoy Illinois 300,240,240,1361,6,15,2,9,7,2,30,10.64,113,6,107,51,10,195,0,240,114.19
5407,Enjoy Illinois 300,240,240,1816,7,6,3,13,10,1,34,11.46,95,26,69,61,12,168,17,240,101.95
5407,Enjoy Illinois 300,240,240,4065,5,22,4,10,6,3,31,14.75,113,20,93,34,5,125,0,240,94.43
5407,Enjoy Illinois 300,240,240,3859,12,8,5,11,6,1,27,10.59,90,16,74,46,1,176,1,240,99
5407,Enjoy Illinois 300,240,240,3873,18,11,6,14,8,2,35,13.77,126,-13,139,32,8,146,0,240,97.18
5407,Enjoy Illinois 300,240,240,4153,4,1,7,3,-4,1,24,4.3,106,8,98,69,74,233,80,240,133.68
5407,Enjoy Illinois 300,240,240,4326,20,9,8,15,7,3,36,16.62,107,23,84,32,1,107,0,240,78.58
5407,Enjoy Illinois 300,240,240,4172,21,27,9,17,8,2,33,19.5,139,11,128,31,0,67,0,240,70.33
5407,Enjoy Illinois 300,240,240,4030,13,4,10,1,-9,1,32,13.09,134,21,113,51,5,171,7,240,87.02
5407,Enjoy Illinois 300,240,240,4368,9,18,11,20,9,2,32,13.98,147,24,123,40,6,148,0,240,85.18
5407,Enjoy Illinois 300,240,240,4001,16,19,12,16,4,4,30,16.68,115,5,110,47,0,108,0,240,75.83
5407,Enjoy Illinois 300,240,240,4062,17,2,13,18,5,1,24,10.25,106,5,101,61,0,204,0,240,97.17
5407,Enjoy Illinois 300,240,240,3989,26,32,14,22,8,4,34,22.22,112,3,109,18,9,34,0,240,62.94
5407,Enjoy Illinois 300,240,240,4184,11,21,15,19,4,6,29,17.28,118,12,106,25,0,77,0,240,71.33
5407,Enjoy Illinois 300,240,240,4231,35,29,16,24,8,1,36,21.52,104,-27,131,15,0,42,6,240,56.5
5407,Enjoy Illinois 300,240,240,4228,23,10,17,21,4,3,31,15.42,98,0,98,34,0,128,0,240,70.5
5407,Enjoy Illinois 300,240,240,4093,28,13,18,23,5,4,36,22.87,93,2,91,11,0,86,0,240,48.83
5407,Enjoy Illinois 300,240,240,4272,36,14,19,26,7,9,36,23.32,102,8,94,14,0,58,0,240,49.33
5407,Enjoy Illinois 300,240,240,3888,24,20,20,25,5,1,34,19.02,110,-19,129,15,1,65,0,240,58.92
5407,Enjoy Illinois 300,240,240,4025,8,23,21,5,-16,3,27,16.01,134,-9,143,38,1,120,0,240,63.09
5407,Enjoy Illinois 300,240,240,4224,27,17,22,27,5,7,34,23.44,112,6,106,12,0,35,0,240,45.83
5407,Enjoy Illinois 300,240,240,4113,31,31,23,28,5,10,35,26.68,135,7,128,6,3,15,0,240,39.92
5407,Enjoy Illinois 300,240,240,4023,3,7,24,2,-22,1,31,6.18,75,6,69,51,20,219,20,240,92.88
5407,Enjoy Illinois 300,240,240,3832,1,28,25,6,-19,1,32,15.63,104,-10,114,40,10,123,40,239,65.93
5407,Enjoy Illinois 300,240,240,4059,22,25,26,31,5,8,32,24.13,123,-5,128,14,2,30,0,239,44.17
5407,Enjoy Illinois 300,240,240,4092,33,30,27,8,-19,7,36,25.97,133,-4,137,15,0,25,0,239,36
5407,Enjoy Illinois 300,240,240,4045,14,26,28,7,-21,6,31,18.92,137,-5,142,48,0,99,0,239,45.5
5407,Enjoy Illinois 300,240,240,4070,32,24,29,29,0,3,33,20.53,122,-12,134,19,1,75,0,239,52.42
5407,Enjoy Illinois 300,240,240,4297,25,33,30,12,-18,6,36,27.45,75,-36,111,17,0,38,0,239,31.83
5407,Enjoy Illinois 300,240,240,4217,30,12,31,30,-1,8,35,24.74,109,-5,114,14,0,59,0,239,34.33
5407,Enjoy Illinois 300,240,240,4096,15,16,32,32,0,11,36,26.59,114,-19,133,11,0,13,0,239,28.17
5407,Enjoy Illinois 300,240,240,4125,34,34,33,33,0,31,36,34.17,39,-2,41,0,0,0,0,238,25.33
5407,Enjoy Illinois 300,240,240,3368,19,35,34,34,0,1,36,24.59,57,-21,78,17,13,51,1,237,71.37
5407,Enjoy Illinois 300,240,240,454,10,3,35,35,0,1,34,20.78,84,-15,99,24,3,95,15,139,79.72
5407,Enjoy Illinois 300,240,240,4123,29,36,36,36,0,2,35,27.12,60,-17,77,6,1,43,0,109,53.7
5408,Toyota / Save Mart 350,110,110,4030,5,25,1,3,2,1,28,5.51,55,0,55,28,9,100,19,110,137
5408,Toyota / Save Mart 350,110,110,3832,12,16,2,4,2,2,33,11.76,71,32,39,33,2,82,0,110,103.62
5408,Toyota / Save Mart 350,110,110,3989,26,1,3,1,-2,1,30,10.59,60,14,46,19,2,75,32,110,117.79
5408,Toyota / Save Mart 350,110,110,4062,4,31,4,8,4,1,34,8.29,54,-9,63,23,6,95,3,110,113.22
5408,Toyota / Save Mart 350,110,110,4001,9,26,5,7,2,3,29,9.93,68,-1,69,35,6,91,0,110,104.7
5408,Toyota / Save Mart 350,110,110,3774,11,5,6,6,0,1,33,10.15,59,24,35,27,1,95,3,110,108.25
5408,Toyota / Save Mart 350,110,110,4023,3,30,7,12,5,1,33,9.59,64,-9,73,19,12,90,1,110,100.07
5408,Toyota / Save Mart 350,110,110,4065,2,29,8,10,2,1,29,8.62,52,-11,63,16,14,92,35,110,103.16
5408,Toyota / Save Mart 350,110,110,4153,15,15,9,11,2,7,32,16.57,79,26,53,22,0,61,0,110,83.83
5408,Toyota / Save Mart 350,110,110,4231,14,8,10,9,-1,3,28,11.18,55,14,41,30,0,96,0,110,88.67
5408,Toyota / Save Mart 350,110,110,4096,17,18,11,14,3,2,30,14.58,75,25,50,24,0,69,0,110,84.83
5408,Toyota / Save Mart 350,110,110,454,29,4,12,5,-7,3,33,11.95,75,29,46,19,0,76,0,110,99.17
5408,Toyota / Save Mart 350,110,110,1816,35,6,13,13,0,6,37,17.55,83,8,75,20,1,64,0,110,78.73
5408,Toyota / Save Mart 350,110,110,4113,7,32,14,15,1,5,34,13.19,63,-17,80,13,1,85,0,110,82.06
5408,Toyota / Save Mart 350,110,110,4045,8,33,15,16,1,4,33,13.71,61,-15,76,11,1,53,0,110,76.23
5408,Toyota / Save Mart 350,110,110,4272,20,34,16,18,2,6,35,20.24,84,-12,96,10,0,21,0,110,63.83
5408,Toyota / Save Mart 350,110,110,4326,13,14,17,20,3,6,32,17.27,65,-1,66,17,0,50,0,110,67.67
5408,Toyota / Save Mart 350,110,110,4070,30,2,18,19,1,2,30,18.97,77,18,59,9,0,26,0,110,66.17
5408,Toyota / Save Mart 350,110,110,4059,38,7,19,21,2,2,38,17.97,67,-3,70,17,0,41,0,110,66.17
5408,Toyota / Save Mart 350,110,110,4025,18,19,20,22,2,9,31,20.91,55,-9,64,4,0,19,0,110,51.5
5408,Toyota / Save Mart 350,110,110,3859,1,9,21,23,2,1,35,18.1,61,3,58,9,2,36,16,110,65.12
5408,Toyota / Save Mart 350,110,110,4180,28,22,22,17,-5,14,36,21.66,73,-4,77,2,2,9,0,110,57.62
5408,Toyota / Save Mart 350,110,110,4191,36,23,23,24,1,5,38,27.16,70,16,54,5,0,8,0,110,45.83
5408,Toyota / Save Mart 350,110,110,3888,33,11,24,25,1,2,35,23.58,67,-15,82,11,2,20,0,110,55.12
5408,Toyota / Save Mart 350,110,110,4217,22,10,25,26,1,8,36,25.09,52,-10,62,4,1,10,0,110,43.39
5408,Toyota / Save Mart 350,110,110,4224,19,20,26,27,1,11,33,23.65,54,2,52,8,0,19,0,110,42
5408,Toyota / Save Mart 350,110,110,3368,21,3,27,2,-25,1,37,11.29,61,2,59,22,5,75,1,110,91.54
5408,Toyota / Save Mart 350,110,110,4093,34,12,28,28,0,7,36,23.69,60,-21,81,7,2,18,0,109,50.46
5408,Toyota / Save Mart 350,110,110,4092,37,28,29,29,0,13,38,30.19,57,-1,58,4,0,4,0,109,31.5
5408,Toyota / Save Mart 350,110,110,4184,6,27,30,30,0,6,37,26.23,60,-21,81,4,1,16,0,108,35.9
5408,Toyota / Save Mart 350,110,110,4492,24,35,31,31,0,11,36,30.22,29,5,24,3,6,4,0,107,60.22
5408,Toyota / Save Mart 350,110,110,4123,32,24,32,32,0,15,34,27.79,62,-17,79,0,0,2,0,95,32.17
5408,Toyota / Save Mart 350,110,110,4172,27,13,33,33,0,6,34,25.96,71,-4,75,10,0,17,0,88,41.67
5408,Toyota / Save Mart 350,110,110,4228,23,17,34,34,0,15,35,27.67,60,-21,81,0,2,1,0,73,39.73
5408,Toyota / Save Mart 350,110,110,4485,31,21,35,35,0,11,35,29.01,40,8,32,7,0,5,0,66,34.33
5408,Toyota / Save Mart 350,110,110,3873,16,36,36,36,0,8,35,29.98,17,-16,33,8,0,9,0,39,45.83
5408,Toyota / Save Mart 350,110,110,4368,10,37,37,37,0,10,13,33.2,5,-2,7,5,0,16,0,16,39.5
5408,Toyota / Save Mart 350,110,110,1361,25,38,38,38,0,25,29,37.83,0,-4,4,0,0,0,0,2,23.17
5409,Ally 400,300,331,3859,26,21,1,14,13,1,30,15.05,127,-13,140,47,11,156,9,331,91.78
5409,Ally 400,300,331,4272,36,33,2,24,22,2,36,28.72,136,-14,150,13,0,34,0,331,54.33
5409,Ally 400,300,331,4065,6,2,3,8,5,1,27,6.13,99,27,72,78,21,321,16,331,114.97
5409,Ally 400,300,331,4070,22,22,4,25,21,3,33,23.54,155,-6,161,7,0,17,0,331,59
5409,Ally 400,300,331,3989,9,8,5,9,4,2,26,10.51,100,6,94,63,4,293,0,331,98.46
5409,Ally 400,300,331,4023,18,9,6,31,25,1,33,13.76,92,-9,101,50,26,218,26,331,102
5409,Ally 400,300,331,4025,24,24,7,6,-1,3,34,13.76,133,9,124,62,1,222,0,331,86.74
5409,Ally 400,300,331,4030,4,3,8,3,-5,2,29,7.12,109,36,73,66,16,302,0,331,108.84
5409,Ally 400,300,331,4093,37,36,9,18,9,4,37,26.37,156,-8,164,15,2,42,0,331,52.81
5409,Ally 400,300,331,4224,16,10,10,21,11,4,32,16.75,118,-17,135,35,5,135,0,331,76.36
5409,Ally 400,300,331,3774,28,25,11,32,21,1,36,22.88,122,-32,154,29,1,86,1,331,67.91
5409,Ally 400,300,331,1361,1,5,12,1,-11,1,23,4.51,101,23,78,74,42,328,70,331,118.51
5409,Ally 400,300,331,4172,33,32,13,10,-3,9,38,24.51,124,16,108,24,0,95,0,331,60.67
5409,Ally 400,300,331,4045,12,23,14,20,6,3,35,18.06,143,-9,152,19,2,102,0,331,73.15
5409,Ally 400,300,331,4180,10,26,15,22,7,10,36,22.3,138,4,134,1,1,37,0,331,68.91
5409,Ally 400,300,331,4326,15,13,16,19,3,6,34,17.63,124,-12,136,43,1,156,0,331,66.24
5409,Ally 400,300,331,4231,32,18,17,26,9,4,35,23.12,130,-1,131,14,0,36,0,331,49.67
5409,Ally 400,300,331,4062,13,6,18,12,-6,5,33,11.85,100,10,90,45,0,260,0,331,84.83
5409,Ally 400,300,331,4184,7,14,19,27,8,2,35,15.9,96,7,89,41,0,217,0,331,74.5
5409,Ally 400,300,331,4096,21,31,20,15,-5,2,36,20.51,133,-25,158,22,0,62,0,331,55.83
5409,Ally 400,300,331,4228,19,17,21,16,-5,1,35,21.4,120,-12,132,15,0,54,0,331,55.17
5409,Ally 400,300,331,4113,31,19,22,13,-9,10,35,21.59,171,-4,175,20,0,39,0,331,56
5409,Ally 400,300,331,4368,8,11,23,5,-18,1,35,10.57,122,37,85,85,13,279,2,331,95.6
5409,Ally 400,300,331,3368,17,7,24,7,-17,2,26,10.83,138,29,109,70,18,244,0,331,87.48
5409,Ally 400,300,331,1816,5,4,25,33,8,2,34,13.47,65,-7,72,27,7,219,0,330,87.68
5409,Ally 400,300,331,4123,2,29,26,17,-9,2,36,16.02,121,-27,148,51,1,179,0,327,66.74
5409,Ally 400,300,331,454,27,27,27,4,-23,3,37,22.74,129,25,104,24,5,92,0,319,67.37
5409,Ally 400,300,331,4217,25,28,28,28,0,9,35,25.9,114,2,112,2,0,9,0,312,41.83
5409,Ally 400,300,331,4387,29,12,29,23,-6,4,35,21.64,106,19,87,17,0,76,0,312,55.67
5409,Ally 400,300,331,3888,23,34,30,30,0,3,36,25.41,145,-25,170,12,1,33,0,312,39.07
5409,Ally 400,300,331,4092,35,37,31,29,-2,5,37,32.56,84,-15,99,7,0,16,0,306,33.83
5409,Ally 400,300,331,3873,11,35,32,11,-21,8,36,21.94,110,-16,126,29,0,113,0,305,55.67
5409,Ally 400,300,331,4001,20,16,33,2,-31,1,34,14.53,118,32,86,26,11,171,45,304,82.46
5409,Ally 400,300,331,4059,34,20,34,34,0,9,37,30.71,92,-1,93,4,0,4,0,287,31.67
5409,Ally 400,300,331,3832,14,15,35,35,0,1,36,23.7,87,-23,110,32,1,96,31,239,54.88
5409,Ally 400,300,331,4153,3,1,36,36,0,1,36,13.06,44,-4,48,28,45,222,131,227,110.2
5409,Ally 400,300,331,4269,30,30,37,37,0,22,37,33.83,96,-5,101,0,0,0,0,201,26.67
5409,Ally 400,300,331,4232,38,38,38,38,0,37,38,37.94,1,0,1,0,0,0,0,132,23.17
5410,Grant Park 165,75,58,4045,8,12,1,1,0,1,14,6.32,18,2,16,14,7,58,8,58,114.39
5410,Grant Park 165,75,58,4065,4,5,2,13,11,2,17,6.79,23,-2,25,19,2,53,0,58,107.51
5410,Grant Park 165,75,58,4368,2,1,3,12,9,1,15,4.37,20,-3,23,17,2,58,17,58,124.08
5410,Grant Park 165,75,58,4413,38,16,4,2,-2,1,38,12.84,35,25,10,12,1,28,7,58,95.18
5410,Grant Park 165,75,58,3832,3,28,5,16,11,3,37,25.96,40,-13,53,12,0,8,0,58,58.5
5410,Grant Park 165,75,58,3888,33,14,6,6,0,4,37,17.62,52,21,31,13,1,34,0,58,84
5410,Grant Park 165,75,58,4231,26,6,7,17,10,3,26,9.27,31,10,21,22,0,48,0,58,101.5
5410,Grant Park 165,75,58,4184,27,35,8,20,12,8,39,27.44,47,26,21,7,1,4,0,58,72.19
5410,Grant Park 165,75,58,454,19,9,9,21,12,9,27,15.6,33,2,31,9,1,38,0,58,89.5
5410,Grant Park 165,75,58,4023,17,27,10,18,8,9,36,26.46,43,11,32,7,0,5,0,58,52.33
5410,Grant Park 165,75,58,4113,9,39,11,22,11,9,39,21.39,40,-5,45,9,1,27,0,58,87.84
5410,Grant Park 165,75,58,4093,35,22,12,8,-4,7,35,19.89,43,14,29,7,0,16,0,58,66.17
5410,Grant Park 165,75,58,4025,6,32,13,26,13,5,39,20.77,42,-11,53,8,1,26,0,58,83.17
5410,Grant Park 165,75,58,4224,28,24,14,7,-7,6,35,20.87,40,5,35,5,0,16,0,58,60.5
5410,Grant Park 165,75,58,4180,21,29,15,28,13,15,39,28.96,36,-11,47,0,0,1,0,58,47.83
5410,Grant Park 165,75,58,4172,23,17,16,33,17,10,35,19.56,39,21,18,5,0,12,0,58,76.83
5410,Grant Park 165,75,58,4272,30,4,17,29,12,1,37,20.03,32,-30,62,1,0,16,3,58,60
5410,Grant Park 165,75,58,1816,10,18,18,3,-15,3,35,16.94,32,16,16,7,1,24,0,58,72.17
5410,Grant Park 165,75,58,3873,15,21,19,27,8,14,38,24.37,41,-14,55,2,0,4,0,58,54
5410,Grant Park 165,75,58,3989,16,19,20,34,14,11,36,22.15,45,28,17,5,0,5,0,58,72.17
5410,Grant Park 165,75,58,4062,18,8,21,24,3,6,33,15.1,34,-8,42,8,1,40,0,58,75.5
5410,Grant Park 165,75,58,4001,14,10,22,36,14,6,38,15.55,31,5,26,9,0,41,0,58,81.17
5410,Grant Park 165,75,58,3859,32,34,23,30,7,22,40,32.93,36,-11,47,0,0,0,0,58,39.67
5410,Grant Park 165,75,58,4326,13,23,24,5,-19,4,25,15.98,34,-11,45,6,0,15,0,58,71
5410,Grant Park 165,75,58,4217,31,37,25,10,-15,8,40,29.68,28,0,28,5,0,12,0,58,46
5410,Grant Park 165,75,58,4191,40,13,26,35,9,11,40,20.93,40,14,26,7,0,20,0,58,67.5
5410,Grant Park 165,75,58,4096,20,31,27,31,4,20,39,33.05,45,9,36,0,1,0,0,58,55.01
5410,Grant Park 165,75,58,4213,39,26,28,25,-3,12,40,28.65,50,13,37,3,0,5,0,58,39
5410,Grant Park 165,75,58,4059,25,36,29,32,3,25,39,34.84,24,6,18,0,0,0,0,58,36.83
5410,Grant Park 165,75,58,1361,11,15,30,19,-11,10,38,22.32,44,-29,73,5,1,14,0,58,50.67
5410,Grant Park 165,75,58,4133,34,20,31,23,-8,13,34,22.87,34,-10,44,1,0,1,0,58,51.83
5410,Grant Park 165,75,58,4228,22,38,32,15,-17,4,38,19.39,47,15,32,17,2,34,0,58,71.34
5410,Grant Park 165,75,58,3368,24,25,33,4,-29,3,37,20.56,51,-21,72,14,0,18,0,58,46.33
5410,Grant Park 165,75,58,4070,29,30,34,11,-23,10,39,28.05,44,-13,57,5,0,10,0,58,33.83
5410,Grant Park 165,75,58,4092,12,7,35,14,-21,4,36,11.84,20,-28,48,11,1,47,0,57,73.85
5410,Grant Park 165,75,58,4123,36,33,36,37,1,16,40,31.98,35,-3,38,0,0,0,0,57,32.67
5410,Grant Park 165,75,58,4153,7,2,37,9,-28,1,35,6.44,19,-28,47,19,6,54,14,55,91.5
5410,Grant Park 165,75,58,3774,37,11,38,38,0,6,37,18.63,27,3,24,7,0,21,0,48,68.17
5410,Grant Park 165,75,58,4030,1,3,39,39,0,1,5,18.96,2,-2,4,2,0,33,0,33,90.33
5410,Grant Park 165,75,58,4469,5,40,40,40,0,1,6,24.43,9,6,3,9,3,24,9,24,83.48
5411,Quaker State 400 Available at Walmart,260,266,3859,7,6,1,4,3,1,27,8.78,339,-5,344,292,2,238,9,266,106.99
5411,Quaker State 400 Available at Walmart,260,266,4113,30,4,2,2,0,1,34,11.9,354,45,309,247,6,185,9,266,102.07
5411,Quaker State 400 Available at Walmart,260,266,4023,2,2,3,14,11,1,32,5.97,286,24,262,223,6,239,33,266,119.66
5411,Quaker State 400 Available at Walmart,260,266,4153,26,22,4,15,11,4,35,17.33,328,51,277,133,10,102,0,266,84.64
5411,Quaker State 400 Available at Walmart,260,266,4045,11,3,5,8,3,1,14,5.24,356,5,351,334,2,266,5,266,115.91
5411,Quaker State 400 Available at Walmart,260,266,4065,23,21,6,11,5,6,35,17.83,320,38,282,120,4,91,0,266,79.16
5411,Quaker State 400 Available at Walmart,260,266,454,15,13,7,3,-4,1,26,11.68,287,-3,290,210,5,176,24,266,92.51
5411,Quaker State 400 Available at Walmart,260,266,4062,16,7,8,6,-2,3,18,8.72,330,9,321,311,5,262,0,266,97.23
5411,Quaker State 400 Available at Walmart,260,266,4184,9,5,9,5,-4,1,14,5.56,299,-3,302,293,2,266,2,266,104.82
5411,Quaker State 400 Available at Walmart,260,266,4180,5,1,10,12,2,1,24,7.34,220,5,215,154,5,224,92,266,109.67
5411,Quaker State 400 Available at Walmart,260,266,4093,14,20,11,23,12,4,33,20.37,275,-2,277,31,7,53,0,266,69.23
5411,Quaker State 400 Available at Walmart,260,266,4172,29,15,12,19,7,1,31,17.33,363,17,346,141,6,111,0,266,77.98
5411,Quaker State 400 Available at Walmart,260,266,4001,18,11,13,7,-6,1,25,6.56,299,9,290,280,5,258,13,266,101.72
5411,Quaker State 400 Available at Walmart,260,266,3888,27,8,14,9,-5,2,34,14.46,328,35,293,213,4,168,0,266,89.49
5411,Quaker State 400 Available at Walmart,260,266,4096,25,23,15,13,-2,9,29,20.33,295,-13,308,62,4,55,0,266,65.49
5411,Quaker State 400 Available at Walmart,260,266,4326,32,34,16,26,10,2,36,29.87,124,-4,128,0,14,2,1,266,52.13
5411,Quaker State 400 Available at Walmart,260,266,4368,20,18,17,1,-16,1,34,11.67,272,23,249,178,6,189,37,266,91.16
5411,Quaker State 400 Available at Walmart,260,266,4070,21,29,18,21,3,1,38,28.86,161,-18,179,0,4,4,2,266,45.99
5411,Quaker State 400 Available at Walmart,260,266,1816,19,9,19,17,-2,6,36,18.6,322,8,314,124,6,76,0,266,71.65
5411,Quaker State 400 Available at Walmart,260,266,3873,8,17,20,22,2,5,32,19.13,274,-30,304,74,5,69,0,266,62.4
5411,Quaker State 400 Available at Walmart,260,266,4272,34,27,21,24,3,9,34,26.12,232,-20,252,4,11,5,0,266,50.89
5411,Quaker State 400 Available at Walmart,260,266,3832,1,25,22,16,-6,1,34,13.62,276,-28,304,140,5,155,30,266,73.75
5411,Quaker State 400 Available at Walmart,260,266,3669,37,36,23,29,6,2,38,33.18,50,-27,77,0,3,8,0,266,36.57
5411,Quaker State 400 Available at Walmart,260,266,1361,38,32,24,30,6,2,38,30.81,91,-28,119,0,4,1,0,266,39.82
5411,Quaker State 400 Available at Walmart,260,266,3973,36,31,25,31,6,1,36,32.06,67,-17,84,0,3,3,1,266,36.91
5411,Quaker State 400 Available at Walmart,260,266,4059,33,12,26,32,6,5,35,23.24,272,28,244,101,9,64,0,266,53.72
5411,Quaker State 400 Available at Walmart,260,266,4231,3,10,27,10,-17,3,30,13.25,298,-35,333,217,4,181,0,266,71.99
5411,Quaker State 400 Available at Walmart,260,266,4123,4,30,28,27,-1,3,36,23.64,103,-49,152,36,5,67,0,266,45.23
5411,Quaker State 400 Available at Walmart,260,266,4025,24,28,29,20,-9,1,34,18.57,263,11,252,56,9,65,8,266,54.05
5411,Quaker State 400 Available at Walmart,260,266,4125,31,35,30,28,-2,17,38,31.39,94,-47,141,0,7,0,0,266,34.4
5411,Quaker State 400 Available at Walmart,260,266,4217,12,14,31,18,-13,8,31,16.43,323,-14,337,153,5,127,0,265,62.24
5411,Quaker State 400 Available at Walmart,260,266,4469,28,33,32,33,1,19,37,31.16,121,-4,125,0,12,0,0,264,40.3
5411,Quaker State 400 Available at Walmart,260,266,4092,35,24,33,34,1,20,36,29.5,163,7,156,0,6,0,0,262,36.15
5411,Quaker State 400 Available at Walmart,260,266,4224,13,26,34,25,-9,12,36,23.33,298,-17,315,55,8,24,0,258,45.15
5411,Quaker State 400 Available at Walmart,260,266,3368,22,16,35,35,0,8,35,20.04,204,40,164,122,4,110,0,254,50.84
5411,Quaker State 400 Available at Walmart,260,266,3989,17,19,36,36,0,7,35,24.72,188,-10,198,45,7,36,0,205,52.53
5411,Quaker State 400 Available at Walmart,260,266,4030,6,37,37,37,0,1,6,29.95,54,3,51,54,3,55,0,55,64.44
5411,Quaker State 400 Available at Walmart,260,266,4228,10,38,38,38,0,5,16,32.28,34,-4,38,34,1,55,0,55,48.81
5412,USA TODAY 301,301,305,4153,4,4,1,1,0,1,11,2.82,39,8,31,33,43,305,149,305,142.11
5412,USA TODAY 301,301,305,4228,23,19,2,9,7,2,28,19.48,142,20,122,35,2,80,0,305,68.67
5412,USA TODAY 301,301,305,4123,10,10,3,4,1,2,21,7.05,92,27,65,72,14,287,0,305,112.33
5412,USA TODAY 301,301,305,4030,19,9,4,5,1,1,25,8.68,76,19,57,50,2,294,0,305,93.33
5412,USA TODAY 301,301,305,3989,15,13,5,6,1,4,24,14.22,75,-1,76,50,3,170,0,305,84.25
5412,USA TODAY 301,301,305,4065,12,18,6,3,-3,1,26,9.36,63,-6,69,38,7,271,53,305,90.25
5412,USA TODAY 301,301,305,3888,13,20,7,24,17,3,28,20.72,99,4,95,19,0,48,0,305,61.83
5412,USA TODAY 301,301,305,4092,28,33,8,23,15,8,35,28.96,72,17,55,8,0,12,0,305,54.17
5412,USA TODAY 301,301,305,3368,7,3,9,10,1,2,30,10.09,102,19,83,51,33,239,0,305,104.07
5412,USA TODAY 301,301,305,4001,8,14,10,19,9,3,29,13.19,102,18,84,53,1,228,0,305,88.92
5412,USA TODAY 301,301,305,4070,31,25,11,17,6,10,34,22.39,110,15,95,21,0,52,0,305,59.83
5412,USA TODAY 301,301,305,4231,16,7,12,13,1,1,16,9.11,68,0,68,57,2,305,19,305,86.91
5412,USA TODAY 301,301,305,4059,32,22,13,22,9,11,32,21.9,134,10,124,17,0,21,0,305,61.67
5412,USA TODAY 301,301,305,4217,27,27,14,14,0,6,30,20.34,79,-6,85,29,0,93,0,305,57.83
5412,USA TODAY 301,301,305,3832,25,16,15,7,-8,2,28,15.81,121,25,96,39,0,137,0,305,66.5
5412,USA TODAY 301,301,305,4368,18,12,16,12,-4,2,26,12.82,118,2,116,76,10,245,0,305,81
5412,USA TODAY 301,301,305,4326,20,24,17,16,-1,7,29,19.62,137,-2,139,15,1,18,0,305,67.08
5412,USA TODAY 301,301,305,4062,1,6,18,8,-10,1,29,9.04,92,-8,100,55,12,267,41,305,105.48
5412,USA TODAY 301,301,305,4180,29,26,19,27,8,3,31,21.91,112,-5,117,18,3,51,0,305,48.42
5412,USA TODAY 301,301,305,4013,36,31,20,18,-2,10,36,30.26,52,-9,61,9,0,11,0,305,34
5412,USA TODAY 301,301,305,4113,11,34,21,28,7,11,36,31.26,42,-14,56,2,0,1,0,305,41.17
5412,USA TODAY 301,301,305,4191,35,29,22,20,-2,11,36,29.29,81,-13,94,0,7,2,0,305,42.26
5412,USA TODAY 301,301,305,4096,26,5,23,26,3,3,31,21.03,72,-15,87,18,0,38,0,305,57.5
5412,USA TODAY 301,301,305,1361,14,1,24,15,-9,1,28,8.38,79,-10,89,58,23,269,43,305,91.31
5412,USA TODAY 301,301,305,4023,2,8,25,2,-23,1,29,5.92,64,6,58,50,13,291,0,305,96.08
5412,USA TODAY 301,301,305,4184,3,15,26,21,-5,3,28,16.64,109,-27,136,25,3,115,0,305,63.25
5412,USA TODAY 301,301,305,4224,21,21,27,29,2,4,29,19.27,102,4,98,30,0,86,0,305,54.5
5412,USA TODAY 301,301,305,1816,9,23,28,25,-3,2,29,20.69,107,-24,131,17,7,44,0,305,60.92
5412,USA TODAY 301,301,305,4172,24,17,29,11,-18,2,29,14.55,105,-9,114,52,4,136,0,305,62.33
5412,USA TODAY 301,301,305,4272,34,32,30,31,1,30,36,32.69,25,-4,29,0,0,0,0,304,32.17
5412,USA TODAY 301,301,305,4093,33,35,31,30,-1,30,36,33.26,10,-4,14,0,0,0,0,303,28.33
5412,USA TODAY 301,301,305,3859,6,2,32,32,0,1,35,14.82,32,-16,48,23,7,191,0,302,91.41
5412,USA TODAY 301,301,305,3873,22,28,33,33,0,15,33,27.04,87,2,85,0,0,2,0,268,37.67
5412,USA TODAY 301,301,305,4025,17,11,34,34,0,7,28,17.79,98,-11,109,27,5,134,0,265,64.77
5412,USA TODAY 301,301,305,454,30,30,35,35,0,20,36,31.77,36,1,35,0,1,0,0,222,45.1
5412,USA TODAY 301,301,305,4045,5,36,36,36,0,3,19,23.65,32,-11,43,16,1,132,0,142,59.46
5413,The Great American Getaway 400 Presented by VisitPA.com,160,160,4023,8,3,1,1,0,1,29,6.65,46,-33,79,27,22,138,44,160,132.42
5413,The Great American Getaway 400 Presented by VisitPA.com,160,160,1361,4,1,2,3,1,1,27,5,48,29,19,29,17,152,31,160,131.42
5413,The Great American Getaway 400 Presented by VisitPA.com,160,160,4045,6,10,3,2,-1,2,33,10.53,54,10,44,29,3,134,0,160,96.45
