race_id,driver_id,BestLapRank,Number,FullName,Sponsor,BestLapTime,BestLapSpeed,InLap,Laps,Diff
50,107,18,3,Alex Clubb,Wallis Farms Ford,37.712,95.46,1,1,3.64
50,139,19,10,Ed Pompa,HY-TORC of NY/Double H Ranch Ford,38.515,93.47,1,1,4.443
50,321,20,86,Josh White,Marine Corps League/Healing the Hero Ford,42.861,83.992,1,1,8.789
51,182,1,18,Brent Crews*,Mobil 1 Toyota,15.076,127.275,2,3,0
51,261,2,28,Brenden Queen*,Folsom Fence/BRC Chevrolet,15.169,126.495,2,3,0.093
51,282,3,2,Lanie Buice*,Max Siegel Inc Chevrolet,15.242,125.889,2,2,0.166
51,157,4,23,Tyler Reif,Vegas Fastener/Sigma Performance Services Chevrolet,15.253,125.798,4,4,0.177
51,114,5,6,Lavar Scott,Max Siegel Inc Chevrolet,15.332,125.15,2,2,0.256
51,311,6,82,Tristan McKee*,Gainbridge/Chevrolet Chevrolet,15.339,125.093,2,4,0.263
51,110,7,15,Jake Finch,Phoenix Toyota,15.341,125.077,3,3,0.265
51,130,8,20,"Leland Honeyman, Jr.",DPR Construction Toyota,15.352,124.987,2,3,0.276
51,306,9,79,Isaac Kitzmiller*,A.L.L. Construction/Carter Cat Chevrolet,15.375,124.8,3,3,0.299
51,274,10,25,Patrick Staropoli*,SYFOVRE Toyota,15.406,124.549,3,3,0.33
51,101,11,70,Thomas Annunziata,Bayshore Mortgage Toyota,15.42,124.436,3,4,0.344
51,105,12,97,Jason Kitzmiller,A.L.L. Construction/Carter Cat Chevrolet,15.573,123.213,1,3,0.497
51,205,13,56,Timmy Hill,Hill Motorsports Toyota,15.619,122.85,4,4,0.543
51,322,14,51,Carson Ware,Rick Ware Racing Chevrolet,15.633,122.74,2,3,0.557
51,222,15,9,Logan Misuraca*,Clean Harbors Chevrolet,15.802,121.428,2,3,0.726
51,109,16,73,Andy Jankowiak,KLAS Motorsports Toyota,15.905,120.641,4,5,0.829
51,104,17,27,Tim Richmond,Immigration Law Center Toyota,15.914,120.573,3,3,0.838
51,197,18,40,Andrew Patterson*,Freedom Whiskey Company/WinSupply Chevrolet,15.997,119.947,1,2,0.921
51,204,19,95,Jackson McLerran*,JSJ Construction/ARYLCO LLC/Sapphire Social Toyota,16.075,119.365,3,4,0.999
51,267,20,30,Garrett Mitchell*,Kenetik Ford,16.083,119.306,4,5,1.007
51,278,21,10,Tony Cosentino,Universal Technical Institute Ford,16.139,118.892,2,2,1.063
51,120,22,99,Michael Maples,International Brotherhood of Boilermakers/MMS Chevrolet,16.391,117.064,3,4,1.315
51,180,23,11,Zachary Tinkle,Racing For Rescues/Fast Track Racing Toyota,16.395,117.036,4,5,1.319
51,323,24,31,Bobby Dale Earnhardt*,Main Street Cycle Toyota,16.597,115.611,2,3,1.521
51,144,25,12,Takuma Koga,Macnica Yit Ikedo/CKB/Fast Track Racing Toyota,16.729,114.699,2,2,1.653
51,214,26,67,Austin Vaughn*,Main Street Cycle Ford,17.501,109.639,4,4,2.425
51,121,27,48,Brad Smith,Gary’s Speed Shop Ford,17.649,108.72,2,2,2.573
51,107,28,86,Alex Clubb,Race Parts Liquidators/Drop The Hammer/Wallis Farms Ford,17.671,108.585,3,3,2.595
51,176,29,0,Con Nicolopoulos,Ocean Pipe Works Toyota,17.776,107.943,5,9,2.7
51,303,30,34,Corey Aiken*,Vaughn Wilcox & Vaughn Toyota,18.089,106.076,5,5,3.013
51,141,31,6,Brayton Laster*,Tranquility 72 Hour Film Festival Toyota,18.517,103.624,2,2,3.441
51,184,32,1,Mike Basham,Fast Track Racing.com Toyota,18.588,103.228,1,1,3.512
51,321,33,3,Josh White,Hives For Heros Ford,20.737,92.53,1,1,5.661
52,291,1,18,Max Reaves*,Cook Out Toyota,17.301,115.485,1,2,0
52,114,2,6,Lavar Scott,Max Siegel Inc Chevrolet,17.357,115.112,1,2,0.056
52,261,3,28,Brenden Queen*,BRC Chevrolet,17.427,114.65,2,2,0.126
52,197,4,70,Andrew Patterson*,SCS Gearbox/WinSupply Toyota,17.43,114.63,1,2,0.129
52,130,5,20,"Leland Honeyman, Jr.",DPR Construction Toyota,17.503,114.152,2,2,0.202
52,155,6,55,Isabella Robusto*,Mobil 1 Toyota,17.564,113.755,2,2,0.263
52,324,7,95,Conner Popplewell*,Red Ball Recycling/Green Tree Real Estate Toyota,17.573,113.697,1,2,0.272
52,188,8,69,Will Kimmel,Abtech Electrical/Weddington Custom Homes Ford,17.576,113.678,1,2,0.275
52,192,9,25,Mason Mitchell,Pro-Seed Toyota,17.678,113.022,2,2,0.377
52,105,10,97,Jason Kitzmiller,A.L.L. Construction/Carter Cat Chevrolet,17.699,112.888,2,2,0.398
52,278,11,11,Tony Cosentino,Harkey Heating & Air Conditioning Ford,18.215,109.69,2,2,0.914
52,279,12,67,Ryan Vargas,Maples Motorsports Chevrolet,18.34,108.942,2,2,1.039
52,139,13,10,Ed Pompa,HYTORC Of NY/Double H Ranch Ford,18.974,105.302,2,2,1.673
52,202,14,9,Matt Kemp*,FastTrackRacing.com Toyota,19.014,105.08,2,2,1.713
52,184,15,12,Mike Basham,S&R Towing/Diesel Boys LLC/MVP Plumbing Toyota,19.157,104.296,2,2,1.856
52,319,16,31,Chase Howard*,ShopAngryDuck.com/TLC Logistics Toyota,19.278,103.641,2,2,1.977
52,141,17,6,Brayton Laster*,PeerlessPump.com Toyota,19.783,100.996,2,2,2.482
52,107,18,86,Alex Clubb,Race Parts Liquidators/Drop The Hammer Auctions Ford,19.805,100.884,2,2,2.504
52,120,19,99,Michael Maples,DonRay Petroleum/Maples Motorsports Chevrolet,20.223,98.798,2,2,2.922
53,261,1,28,Brenden Queen*,BRC/Folsom Fence Chevrolet,31.059,173.863,1,1,0
53,151,2,18,Gio Ruggiero,First Auto Group Toyota,31.186,173.155,1,2,0.127
53,130,3,20,"Leland Honeyman, Jr.",Venturini Motorsports Toyota,31.232,172.9,1,2,0.173
53,206,4,77,Corey Day,Hendrickcars.com Chevrolet,31.412,171.909,1,2,0.353
53,269,5,46,Thad Moffitt,Safety Kleen Toyota,31.425,171.838,2,2,0.366
53,155,6,55,Isabella Robusto*,Mobil 1 Toyota,31.483,171.521,2,2,0.424
53,192,7,25,Mason Mitchell,Pro-Seed Toyota,31.578,171.005,1,2,0.519
53,114,8,6,Lavar Scott,Max Siegel Inc. Chevrolet,31.584,170.973,1,2,0.525
53,137,9,15,Kris Wright,Warranty Solutions Toyota,31.624,170.756,1,1,0.565
53,105,10,97,Jason Kitzmiller,A.L.L. Construction/Carter Cat Chevrolet,31.736,170.154,1,2,0.677
53,109,11,73,Andy Jankowiak,KLAS Motorsports Toyota,31.773,169.956,1,2,0.714
53,197,12,40,Andrew Patterson*,WinSupply/SCS Gear Box Chevrolet,31.823,169.689,1,2,0.764
53,211,13,70,Taylor Reimer*,BUZZBALLZ Toyota,31.895,169.306,2,2,0.836
53,274,14,17,Patrick Staropoli*,Syfovre Toyota,31.924,169.152,1,2,0.865
53,157,15,23,Tyler Reif,Vegas Fastener/Sigma Performance Services Chevrolet,32.459,166.364,1,2,1.4
53,286,16,2,Eloy Falcon*,Max Siegel Inc Chevrolet,32.528,166.011,1,1,1.469
53,323,17,31,Bobby Dale Earnhardt*,Copeland Insurance Agency Toyota,33.354,161.9,2,3,2.295
53,144,18,12,Takuma Koga,Rible/Mac Systems/Ikedo Toyota,33.684,160.314,1,2,2.625
53,120,19,99,Michael Maples,The International Brotherhood of Boilermakers Chevrolet,34.283,157.512,3,3,3.224
53,278,20,11,Tony Cosentino,FastTrackRacing.com Ford,34.503,156.508,3,3,3.444
53,290,21,3,Jeff Maconi*,Maconi Setup Shop/Castity Tucker Realty Ford,34.851,154.945,2,2,3.792
53,202,22,9,Matt Kemp*,Edgewater Automation Toyota,34.999,154.29,2,2,3.94
53,187,23,0,Kevin Hinckle,KH Automotive Chevrolet,36.051,149.788,2,2,4.992
53,121,24,48,Brad Smith,Gary’s Speed Shop Ford,36.424,148.254,3,4,5.365
53,140,25,7,Eric Caudell,Coble Ent./Broken Arrow Powder Coating/Evans Auto Toyota,36.65,147.34,5,5,5.591
53,141,26,6,Brayton Laster*,K.C. Arborist Tree Care Ford,36.837,146.592,2,3,5.778
53,107,27,86,Alex Clubb,Race Parts Liquidators Ford,37.688,143.282,3,3,6.629
53,139,28,10,Ed Pompa,HYTORC of NY/Double H Ranch Ford,39.546,136.55,2,2,8.487
54,291,1,18,Max Reaves*,Cook Out Toyota,16.174,111.29,1,2,0
54,261,2,28,Brenden Queen*,BRC Chevrolet,16.235,110.872,1,2,0.061
54,311,3,82,Tristan McKee*,Gainbridge/Chevrolet Performance Chevrolet,16.254,110.742,2,2,0.08
54,114,4,6,Lavar Scott,Max Siegel Inc Chevrolet,16.37,109.957,1,2,0.196
54,316,5,20,Julian DaCosta*,Venturini Motorsports Toyota,16.391,109.816,1,2,0.217
54,155,6,55,Isabella Robusto*,Mobil 1 Toyota,16.457,109.376,2,2,0.283
54,211,7,25,Taylor Reimer*,BuzzBallz Toyota,16.543,108.807,1,2,0.369
54,127,8,3,Willie Mullins,CW Metals/Bugsy’s Fleet Repair Ford,16.549,108.768,1,2,0.375
54,105,9,97,Jason Kitzmiller,A.L.L. Construction/Carter Cat Chevrolet,16.61,108.368,1,2,0.436
54,157,10,23,Tyler Reif,Vegas Fastener/Sigma Performance Services Chevrolet,16.718,107.668,2,2,0.544
54,144,11,12,Takuma Koga,MAC Systems/Fast Track Racing/Toyota Racing Toyota,16.857,106.781,2,2,0.683
54,204,12,95,Jackson McLerran*,JSJ Construction/ARYLCO LLC Toyota,16.863,106.743,2,2,0.689
54,325,13,70,Justin Rothberg*,Nitro Motorsports Toyota,16.931,106.314,2,2,0.757
54,146,14,85,Becca Monopoli*,Orlando Health Ford,17.308,103.998,2,2,1.134
54,278,15,11,Tony Cosentino,FastTrackRacing.com Ford,17.438,103.223,2,2,1.264
54,202,16,9,Matt Kemp*,FastTrackRacing.com Toyota,17.592,102.319,2,2,1.418
54,120,17,99,Michael Maples,DonRay Petroleum/Maples Motorsports Chevrolet,17.623,102.139,2,2,1.449
54,184,18,10,Mike Basham,HYTORC of NY/Double H Ranch Ford,17.774,101.272,2,2,1.6
54,107,19,86,Alex Clubb,Race Parts Liquidators/Area 51 Podcast Ford,17.949,100.284,2,2,1.775
54,196,20,0,Nate Moeller,Peterson Motorsports Toyota,17.967,100.184,1,2,1.793
54,314,21,67,Shane Backes*,The International Brotherhood of Boilermakers Chevrolet,18.066,99.635,2,2,1.892
54,141,22,6,Brayton Laster*,PeerlessPump.com Toyota,18.186,98.977,2,2,2.012
54,290,23,3,Jeff Maconi*,Maconi Setup Shop/Chastity Tucker Realtor Ford,18.367,98.002,2,2,2.193
54,121,24,48,Brad Smith,Gary’s Speed Shop Ford,18.523,97.176,2,2,2.349
54,194,25,31,Presley Sorah*,Racing Toward A Dream Toyota,19.11,94.192,1,2,2.936
55,291,1,18,Max Reaves,Cook Out Toyota,17.266,104.251,1,2,0
55,153,2,28,Connor Mosack,Pinnacle Motorsports Chevrolet,17.415,103.359,2,2,0.149
55,230,3,76,Kole Raz,Cyclum Nextgen Travel Centers Ford,17.446,103.176,2,2,0.18
55,306,4,79,Isaac Kitzmiller,A.L.L. Condtruction/Carter Cat Chevrolet,17.525,102.71,2,2,0.259
55,157,5,23,Tyler Reif,Sigma Perfomance Service Chevrolet,17.53,102.681,2,2,0.264
55,327,6,4,Carson Brown,PayCafe/EBB Logistics/GBS Brand Connect Chevrolet,17.546,102.587,2,2,0.28
55,225,7,95,Hunter Wright,Sunset Park RV/Cedar City RV Toyota,17.858,100.795,2,2,0.592
55,326,8,93,London McKenzie,McKenzie Real Estate Ford,17.923,100.43,2,2,0.657
55,205,9,56,Timmy Hill,Hill Motorsports Toyota,18.02,99.889,2,2,0.754
55,144,10,12,Takuma Koga,Macnica Yit Ikedo/CKB/Fast Track Racing Toyota,18.202,98.89,2,2,0.936
55,207,11,1,E.J. Tamayo,Tamayo Sports Florida/Amici Engineering Ford,18.332,98.189,2,2,1.066
55,146,12,85,Becca Monopoli,Orlando Health Ford,18.546,97.056,2,2,1.28
55,181,13,39,D.L. Wilson,Performance Cleaners Toyota,18.561,96.978,2,2,1.295
55,149,14,9,Cody Dennison,Flux/Timcast Toyota,18.631,96.613,2,2,1.365
55,180,15,11,Zachary Tinkle,Racing for Rescues/Fast Track Racing Toyota,18.668,96.422,2,2,1.402
55,214,16,34,Austin Vaughn,Safford Trading Company Ford,18.954,94.967,2,2,1.688
55,184,17,10,Mike Basham,Double H Ranch/Fast Track Racing Ford,19.191,93.794,2,2,1.925
55,121,18,48,Brad Smith,Gary’s Speed Shop Ford,19.832,90.762,2,2,2.566
55,196,19,6,Nate Moeller,Peterson Motorsports Toyota,19.994,90.027,2,2,2.728
55,183,20,31,Rita Goulet,NationalPolice.org Toyota,20.133,89.405,2,2,2.867
55,303,21,0,Corey Aiken,Vaughn Wilcox & Vaughn Toyota,22.877,78.682,2,2,5.611
56,182,1,81,Brent Crews,Mobil 1 Toyota,22.256,152.049,2,,0
56,150,2,18,William Sawalich,Starkey Toyota,22.392,151.125,2,,0.136
56,157,3,23,Tyler Reif,SPS/Vegas Fastener Manufacturing Chevrolet,22.611,149.662,2,,0.355
56,284,4,28,Austin Green,Overplay Games Chevrolet,22.636,149.496,3,,0.38
56,282,5,2,Lanie Buice,Max Siegel Inc. Chevrolet,22.722,148.931,2,,0.466
56,110,6,20,Jake Finch,Phoenix Toyota,22.753,148.728,2,,0.497
56,274,7,25,Patrick Staropoli,Syfovre Toyota,22.789,148.493,3,,0.533
56,114,8,6,Lavar Scott,Max Siegel Inc. Chevrolet,22.791,148.48,2,,0.535
56,230,9,76,Kole Raz,Cyclum Nextgen Travel Centers Ford,22.874,147.941,2,,0.618
56,286,10,10,Eloy Falcon,Max Siegel Inc. Chevrolet,22.932,147.567,2,,0.676
56,306,11,79,Isaac Kitzmiller,A.L.L. Construction/Carter Cat Chevrolet,22.972,147.31,3,,0.716
56,109,12,73,Andy Jankowiak,KLAS Motorsports Toyota,22.975,147.291,4,,0.719
56,280,13,24,Spencer Gallagher,Allegiant/Sigma Performance Svcs Chevrolet,23.075,146.652,2,,0.819
56,205,14,56,Timmy Hill,Hill Motorsports Toyota,23.266,145.448,2,,1.01
56,197,15,40,Andrew Patterson,Winsupply Chevrolet,23.615,143.299,3,,1.359
56,180,16,11,Zachary Tinkle,Scouting America/Fast Track Racing Toyota,24.196,139.858,3,,1.94
56,229,17,9,Blaine Donahue,Putting Dragon/Lazarus Ent/Dyer Marina Toyota,24.491,138.173,6,,2.235
56,144,18,12,Takuma Koga,Macnica Yit Ikedo/CKB/Fast Track Racing,24.867,136.084,2,,2.611
56,214,19,34,Austin Vaughn,Safford Trading Company Ford,25.212,134.222,8,,2.956
56,213,20,1,Tim Monroe,Creed & Garner Roofing/Pearsons Truck Svc Ford,25.444,132.998,3,,3.188
56,201,21,31,Tim Goulet,Rise Motorsports Toyota,25.569,132.348,5,,3.313
56,145,22,86,A.J. Moyer,River’s Edge Cottages & RV Park/Ampere EV Ford,27.461,123.229,2,,5.205
56,121,23,48,Brad Smith,Gary’s Speed Shop Ford,27.823,121.626,3,,5.567
56,303,24,0,Corey Aiken,Vaugh Wilcox & Vaughn Racing Toyota,27.846,121.526,4,,5.59
56,196,25,6,Nate Moeller,Peterson Motorsports Toyota,31.261,108.25,5,,9.005
58,291,1,18,Max Reaves,Cookout Toyota,12.669,71.04,2,2,0
58,202,2,10,Matt Kemp,ELHDetailing.com Ford,12.757,70.55,2,2,0.088
58,157,3,23,Tyler Reif,Vegas Fastener/Sigma Performance Services Chevrolet,12.927,69.622,2,2,0.258
58,306,4,79,Isaac Kitzmiller,A.L.L Construction/Carter Cat Chevrolet,13.016,69.146,2,2,0.347
58,144,5,12,Takuma Koga,Macnica Yit Ikedo/CKB/Fast Track Racing Toyota,13.104,68.681,2,2,0.435
58,210,6,65,Jeffery MacZink,Parkway Service/Syncon/Innovative Fluids LLC Toyota,13.153,68.425,2,2,0.484
58,294,7,9,Trevor Ward,Fast Track Racing Toyota,13.175,68.311,2,2,0.506
58,180,8,11,Zachary Tinkle,Racing for Rescues/Fast Track Racing Toyota,13.251,67.919,2,2,0.582
58,214,9,34,Austin Vaughn,Safford Trading Company Ford,13.601,66.172,2,2,0.932
58,260,10,86,Alex Malycke,The Giza Power Plant Ford,13.687,65.756,2,2,1.018
58,183,11,31,Rita Goulet,risemotorsports.com Toyota,13.689,65.746,2,2,1.02
58,196,12,6,Nate Moeller,Peterson Motorsports Toyota,13.84,65.029,2,2,1.171
58,121,13,48,Brad Smith,Gary’s Speed Shop Ford,13.854,64.963,1,2,1.185
58,295,14,1,Jeff Smith,Brad Smith Motorsports/Fast Track Racing Ford,15.727,57.226,2,2,3.058
58,204,15,95,Jackson McLerran,JSJ Construction/ARYLCO LLC/ Bubba’s Bout Broke Toyota,15.801,56.958,2,2,3.132
59,329,1,19,Daniel Hemric,NAPA Auto Care Chevrolet,18.164,99.097,4,4,0
59,158,2,13,Tanner Reif,Central Coast Cabinets Toyota,18.233,98.722,4,5,0.069
59,160,3,71,Kyle Keller,Jan’s Racing/Jan’s Towing /Battle Born Ford,18.273,98.506,4,4,0.109
59,159,4,50,Trevor Huddleston,High Point Racing/Racecar Factory Ford,18.333,98.184,3,4,0.169
59,162,5,5,"Eric Johnson, Jr.",Sherwin-Williams Toyota,18.344,98.125,3,4,0.18
59,163,6,9,Robbie Kennealy,Jan’s Racing/Jan’s Towing Ford,18.355,98.066,3,5,0.191
59,276,7,3,Adrian Ferrer,Central Coast Cabinets Toyota,18.357,98.055,6,6,0.193
59,257,8,42,Spencer Davis,MMI/Sunwest Construction Chevrolet,18.466,97.476,3,4,0.302
59,328,9,7,Gavin Ray,Jerry Pitts Racing Toyota,18.844,95.521,4,4,0.68
59,275,10,51,Blake Lothian,The Texas Lawbook Chevrolet,18.9,95.238,3,6,0.736
59,149,11,72,Cody Dennison,Timcast Chevrolet,19.164,93.926,6,6,1
59,166,12,5,David Smith,Shockwave Marine Suspension Seating Toyota,19.784,90.983,7,11,1.62
60,165,1,19,Jake Bollman,NAPA Auto Care Chevrolet,15.977,84.496,1,1,0
60,159,2,50,Trevor Huddleston,High Point Racing/Racecar Factory Ford,16.084,83.934,1,2,0.107
60,158,3,13,Tanner Reif,Central Coast Cabinets Toyota,16.101,83.846,1,2,0.124
60,163,4,1,Robbie Kennealy,Jan’s Towing Ford,16.13,83.695,2,2,0.153
60,160,5,71,Kyle Keller,Jan’s Towing/Jan’s Racing Ford,16.186,83.405,1,2,0.209
60,161,6,3,Todd Souza,Central Coast Cabinets Toyota,16.28,82.924,2,2,0.303
60,162,7,5,"Eric Johnson, Jr.",Sherwin-Williams Toyota,16.357,82.533,2,2,0.38
60,275,8,51,Blake Lothian,Texas Lawbook Chevrolet,16.392,82.357,2,2,0.415
60,238,9,6,Caleb Shrader,Consonus Healthcare Toyota,16.421,82.212,2,2,0.444
60,149,10,72,Cody Dennison,Timcast Chevrolet,16.485,81.893,2,2,0.508
60,166,11,5,David Smith,Shockwave Marine Suspension Seating Toyota,16.864,80.052,2,2,0.887
60,330,12,77,Mariah Boudrieau,REX MD/All Phase Const/Wallace Sign Toyota,17.509,77.103,2,2,1.532
60,201,13,31,Tim Goulet,Tri-City Raceway/Max Buchanan Foundation Toyota,18.088,74.635,1,2,2.111
61,165,1,19,Jake Bollman,NAPA Auto Care Chevrolet,16.608,81.286,2,2,0
61,160,2,71,Kyle Keller,Jan’s Towing/Jan’s Racing Ford,16.734,80.674,2,2,0.126
61,161,3,3,Todd Souza,Central Coast Cabinets Toyota,16.875,80,2,2,0.267
61,159,4,50,Trevor Huddleston,High Point Racing/Racecar Factory Ford,16.904,79.863,2,2,0.296
61,163,5,1,Robbie Kennealy,Jan’s Towing/Jan’s Racing Ford,16.904,79.863,2,2,0.296
61,158,6,13,Tanner Reif,Central Coast Cabinets Toyota,16.935,79.717,2,2,0.327
61,162,7,5,"Eric Johnson, Jr.",Sherwin-Williams Toyota,16.945,79.67,2,2,0.337
61,275,8,51,Blake Lothian,Texas Lawbook Chevrolet,17.184,78.561,2,2,0.576
61,331,9,23,Eric Rhead,CRG Motorsports/Speedwagan/Phils Fabrication Toyota,17.371,77.716,2,2,0.763
61,332,10,72,Holly Clark,Subway Chevrolet,17.406,77.559,1,2,0.798
61,330,11,77,Mariah Boudrieau,REX MD/All Phase Const/Wallace Sign Toyota,17.819,75.762,2,2,1.211
61,166,12,5,David Smith,Shockwave Marine Suspension Seating Toyota,18.199,74.18,2,2,1.591
62,160,1,71,Kyle Keller,Jan’s Towing/Jan’s Racing Ford,18.591,96.821,1,2,0
62,165,2,19,Jake Bollman,NAPA Auto Care Chevrolet,18.785,95.821,2,3,0.194
62,158,3,13,Tanner Reif,Central Coast Cabinets Toyota,18.833,95.577,4,4,0.242
62,163,4,1,Robbie Kennealy,Jan’s Towing/Jan’s Racing Ford,18.84,95.541,3,4,0.249
62,258,5,6,Buddy Shepherd,Hall Ambulance Toyota,18.872,95.379,1,3,0.281
62,232,6,68,PJ Pedroncelli,Pedroncelli Mobile Bottling/Rodd Renovations Chevrolet,18.894,95.268,1,3,0.303
62,246,7,23,Jaron Giannini,crg motorsports/3rd gen/Versatile & Stone Toyota,19.012,94.677,1,2,0.421
62,256,8,9,Joey Kennealy,Jan’s Towing/Jan’s Racing Toyota,19.071,94.384,1,2,0.48
62,162,9,5,"Eric Johnson, Jr.",Sherwin-Williams Toyota,19.129,94.098,2,3,0.538
62,161,10,3,Todd Souza,Central Coast Cabinets Toyota,19.183,93.833,1,3,0.592
62,275,11,51,Blake Lothian,Texas Lawbook Chevrolet,19.267,93.424,2,3,0.676
62,333,12,55,Andrew Chapman,Highpoint Racing/Racecar Factory Ford,19.279,93.366,1,4,0.688
62,166,13,5,David Smith,Shockwave Marine Suspension Seating Toyota,20.672,87.074,3,7,2.081
62,277,14,72,Jonathan Reaume,RBR Engineering Chevrolet,21.32,84.428,4,4,2.729
63,150,1,18,William Sawalich,Starkey Toyota,77.5,92.43,2,3,0
63,301,2,25,Alon Day,JSSI Toyota,77.5,92.417,3,3,0.011
63,206,3,7,Corey Day,Hendrickcars.com Chevrolet,77.9,91.907,2,3,0.441
63,157,4,24,Tyler Reif,Vegas Fastener/Sigma Performance SVCS Chevrolet,78.2,91.634,3,4,0.674
63,334,5,19,Christian Eckes,NAPA Auto Care/NAPA Nightvision Chevrolet,78.4,91.38,2,2,0.891
63,156,6,16,Jack Wood,Weyerhauser/James Hardie/Timbertech by Azek Chevrolet,78.5,91.253,3,3,1
63,238,7,6,Caleb Shrader,Consonus Healthcare Ford,78.7,90.993,1,3,1.224
63,159,8,50,Trevor Huddleston,High Point Racing/Racecar Factory Ford,79.2,90.501,1,2,1.652
63,231,9,4,"Eric Nascimento, Jr.",Impact Transport/Phillips Bros Fab Toyota,79.2,90.491,2,4,1.661
63,160,10,71,Kyle Keller,Jan’s Towing/Jan’s Racing Ford,79.2,90.458,2,2,1.69
63,132,11,32,Dale Quarterley,Van Dyk Recycling Solutions Chevrolet,79.2,90.416,3,4,1.727
63,336,12,88,Will Rodgers,Shockwave Marine Suspension Seating Ford,79.5,90.161,3,3,1.951
63,158,13,13,Tanner Reif,Central Coast Cabinets Toyota,80.1,89.4,2,2,2.627
63,163,14,1,Robbie Kennealy,Jan’s Towing Ford,80.2,89.363,5,5,2.66
63,162,15,5,"Eric Johnson, Jr.",Sherwin-Williams Toyota,80.9,88.553,4,4,3.394
63,302,16,8,Jeff Anton,Deer Park Recycling Chevrolet,81.3,88.142,5,5,3.771
63,161,17,3,Todd Souza,Central Coast Cabinets Toyota,81.4,88.003,2,3,3.899
63,234,18,52,Ryan Philpott,Caliber Collision/Mattos Transport/Hacienda Pools Toyota,82.3,87.048,1,2,4.792
63,335,19,14,Davey Magras,Advanced Autoworks/Koerner Racing Engines Chevrolet,83,86.361,2,3,5.447
63,317,20,17,Kaylee Bryson,LSI Logical Logistics LLC/MMI Services Chevrolet,83.1,86.221,1,8,5.582
63,243,21,68,Rodd Kneeland,Rodd Renovations Inc/Pedroncelli Mobile Bottling Chevrolet,83.2,86.135,3,4,5.665
63,275,22,51,Blake Lothian,Texas Law Book Chevrolet,91.2,78.578,1,3,13.663
63,166,23,5,David Smith,Shockwave Marine Suspension Seating Toyota,91.9,77.934,1,1,14.417
63,277,24,72,Jonathan Reaume,RBR Engineering Chevrolet,95.4,75.086,2,3,17.904
64,165,1,19,Jake Bollman*,NAPA Auto Care Chevrolet,19.02,94.637,1,2,0
64,252,2,23,Greg Biffle,Sigma Performance Services Chevrolet,19.043,94.523,1,2,0.023
64,163,3,1,Robbie Kennealy*,Jan’s Towing Ford,19.121,94.137,2,2,0.101
64,158,4,13,Tanner Reif,Central Coast Cabinets Toyota,19.145,94.019,2,2,0.125
64,159,5,50,Trevor Huddleston,High Point Racing/Racecar Factory Ford,19.194,93.779,1,2,0.174
64,162,6,5,"Eric Johnson, Jr.",Sherwin-Williams Toyota,19.211,93.696,1,2,0.191
64,160,7,71,Kyle Keller,Jan’s Racing/Jan’s Towing Ford,19.304,93.245,1,2,0.284
64,161,8,3,Todd Souza,Central Coast Cabinets Toyota,19.417,92.702,2,2,0.397
64,275,9,51,Blake Lothian*,Texas Lawbook Chevrolet,19.695,91.394,1,2,0.675
64,337,10,31,Tyler Brown*,Flav-R-Pac/Blue Mountain Fire Protection Toyota,19.993,90.032,2,2,0.973
64,277,11,72,Jonathan Reaume*,RBR Engineering Chevrolet,20.123,89.45,1,2,1.103
64,166,12,5,David Smith,Shockwave Marina Suspension Seating Toyota,20.971,85.833,2,2,1.951
65,150,1,18,William Sawalich,Starkey Toyota,75.4,94.011,2,2,0
65,101,2,70,Thomas Annunziata,Bayshore Mortgage Toyota,75.5,93.951,2,2,0.048
65,301,3,25,Alon Day,JSSI Toyota,75.7,93.691,2,2,0.258
65,339,4,3,Fernando Navarrete,Central Coast Cabinets Toyota,77,92.154,2,2,1.52
65,238,5,6,Caleb Shrader,Consonus Health Care Ford,77,92.139,2,3,1.533
65,158,6,13,Tanner Reif,Central Coast Cabinets Ford,77,92.093,2,3,1.571
65,160,7,71,Kyle Keller,Jan’s Towing/Jan’s Racing Ford,77.2,91.847,1,3,1.777
65,252,8,24,Greg Biffle,Sigma Performance Services Chevrolet,77.3,91.738,2,3,1.869
65,163,9,1,Robbie Kennealy,Jan’s Towing Ford,77.6,91.371,3,3,2.18
65,162,10,5,"Eric Johnson, Jr.",Sherwin-Williams Toyota,77.8,91.154,2,2,2.364
65,338,11,72,Austin Varco,Special Needz Coffee/Columbia Hobby Chevrolet,78.9,89.94,2,4,3.415
65,275,12,51,Blake Lothian,Texas Lawbook Chevrolet,79.8,88.884,2,2,4.351
65,335,13,14,Davey Magras,Advanced Autoworks/Koerner Racing Engines Chevrolet,80.9,87.696,3,6,5.432
65,166,14,5,David Smith,Shockwave Marine Suspension Seating Toyota,83.7,84.72,1,2,8.273
66,163,1,1,Robbie Kennealy,Jan’s Towing Ford,13.841,86.612,2,2,0
66,158,2,13,Tanner Reif,Central Coast Cabinets Toyota,13.908,86.195,2,2,0.067
66,231,3,4,"Eric Nascimento, Jr.",Impact Transp/RJ’s Paintshop/Phillips Bros Chevrolet,13.918,86.133,2,2,0.077
66,159,4,50,Trevor Huddleston,High Point Racing/Racecar Factory Ford,13.938,86.009,2,2,0.097
66,160,5,71,Kyle Keller,Jan’s Towing/Jan’s Racing Ford,13.94,85.997,2,2,0.099
66,341,6,9,RJ Smotherman,Jan’s Towing Toyota,13.965,85.843,2,2,0.124
